id,filename,tuple1,tuple2,contextId1,contextId2,label
2232,54_Kiddopia - Kids Learning Games,"(we,  collect,  ip_address, third party)","(we,  not collect,  personal_info, no condition)",9786,9802,0
2233,54_Kiddopia - Kids Learning Games,"(we,  collect,  personal_info, user action)","(we,  not collect,  personal_info, no condition)",9793,9802,-1
2234,55_ELSA Speak_ English Learning,"(aws,  collect,  personal_info,  region and retention)","(unspecified entity,  not collect,  personal_info, management)",9844,9868,-1
2235,55_ELSA Speak_ English Learning,"(we,  collect,  account,  user consent)","(we,  not collect,  personal_info,  no condition)",9831,9832,-1
2236,55_ELSA Speak_ English Learning,"(we,  collect,  contact_information, user action)","(we,  not collect,  personal_info,  no condition)",9831,9861,-1
2237,55_ELSA Speak_ English Learning,"(we,  collect,  fine_location,  no condition)","(we,  not collect,  personal_info,  no condition)",9831,9834,-1
2238,55_ELSA Speak_ English Learning,"(we,  collect,  internet_activity,  no condition)","(we,  not collect,  personal_info,  no condition)",9831,9834,-1
2239,55_ELSA Speak_ English Learning,"(we,  collect,  location,  no condition)","(we,  not collect,  personal_info,  no condition)",9831,9834,-1
2240,55_ELSA Speak_ English Learning,"(we,  collect,  personal_info, user action)","(we,  not collect,  personal_info,  no condition)",9831,9861,-1
2241,57_ShortMax - Watch Dramas & Show,"(third_parties,  collect,  non_personal_info,  third party sharing and specific operation)","(unspecified entity,  not collect,  contact_information,  third party)",9909,9955,-1
2242,57_ShortMax - Watch Dramas & Show,"(we,  collect,  browsing, user action and management)","(we,  not collect,  personal_info, user action)",9924,9937,-1
2243,57_ShortMax - Watch Dramas & Show,"(we,  collect,  cookie, user action)","(we,  not collect,  personal_info, user action)",9937,9948,-1
2244,57_ShortMax - Watch Dramas & Show,"(we,  collect,  device, user action)","(we,  not collect,  personal_info, user action)",9925,9937,-1
2245,57_ShortMax - Watch Dramas & Show,"(we,  collect,  gps,  specific operation)","(we,  not collect,  personal_info, user action)",9925,9937,-1
2246,57_ShortMax - Watch Dramas & Show,"(we,  collect,  hardware_identifier,  specific operation)","(we,  not collect,  personal_info, user action)",9925,9937,-1
2247,57_ShortMax - Watch Dramas & Show,"(we,  collect,  imei,  specific operation)","(we,  not collect,  personal_info, user action)",9925,9937,-1
2248,57_ShortMax - Watch Dramas & Show,"(we,  collect,  internet_activity, user action and management)","(we,  not collect,  personal_info, user action)",9937,9943,-1
2249,57_ShortMax - Watch Dramas & Show,"(we,  collect,  location, user action)","(we,  not collect,  personal_info, user action)",9925,9937,-1
2250,57_ShortMax - Watch Dramas & Show,"(we,  collect,  mac_address,  specific operation)","(we,  not collect,  personal_info, user action)",9925,9937,-1
2251,57_ShortMax - Watch Dramas & Show,"(we,  collect,  non_personal_info,  third party sharing and specific operation)","(we,  not collect,  protected_information,  third party sharing)",9955,9965,-1
2252,57_ShortMax - Watch Dramas & Show,"(we,  collect,  personal_info, user action)","(we,  not collect,  personal_info, user action)",9937,9937,0
2253,57_ShortMax - Watch Dramas & Show,"(we,  collect,  software_identifier,  specific operation)","(we,  not collect,  personal_info, user action)",9925,9937,-1
2254,58_Viki_ Asian Dramas & Movies,"(advertiser,  collect,  advertising_id, user action)","(unspecified entity,  not collect,  personal_info, user action)",10022,10047,-1
2255,58_Viki_ Asian Dramas & Movies,"(advertiser,  collect,  advertising_statistics, user action)","(unspecified entity,  not collect,  personal_info, user action)",10022,10047,-1
2256,58_Viki_ Asian Dramas & Movies,"(advertiser,  collect,  internet_activity,  specific operation)","(unspecified entity,  not collect,  personal_info, user action)",10039,10047,-1
2257,58_Viki_ Asian Dramas & Movies,"(auth_provider,  collect,  analytics,  region and specific operation)","(unspecified entity,  not collect,  personal_info, user action)",10020,10047,-1
2258,58_Viki_ Asian Dramas & Movies,"(auth_provider,  collect,  email,  region and specific operation)","(unspecified entity,  not collect,  personal_info, user action)",10020,10047,-1
2259,58_Viki_ Asian Dramas & Movies,"(social_media,  collect,  personal_info,  third party)","(third_parties,  not collect,  personal_info,  third party)",9978,10053,-1
2260,58_Viki_ Asian Dramas & Movies,"(third_parties,  collect,  account,  third party)","(third_parties,  not collect,  personal_info,  third party)",9990,10053,-1
2261,58_Viki_ Asian Dramas & Movies,"(third_parties,  collect,  advertising_statistics,  third party service)","(third_parties,  not collect,  personal_info,  third party)",9994,10053,-1
2262,58_Viki_ Asian Dramas & Movies,"(third_parties,  collect,  personal_info, user action)","(unspecified entity,  not collect,  personal_info, user action)",10008,10047,0
2263,58_Viki_ Asian Dramas & Movies,"(unspecified entity,  collect,  account,  user input)","(unspecified entity,  not collect,  personal_info, user action)",10043,10047,-1
2264,58_Viki_ Asian Dramas & Movies,"(unspecified entity,  collect,  address, user action)","(unspecified entity,  not collect,  personal_info, user action)",9991,10047,-1
2265,58_Viki_ Asian Dramas & Movies,"(unspecified entity,  collect,  contact_information, user action)","(unspecified entity,  not collect,  personal_info, user action)",9991,10047,-1
2266,58_Viki_ Asian Dramas & Movies,"(unspecified entity,  collect,  cookie,  consent)","(unspecified entity,  not collect,  personal_info, user action)",9988,10047,-1
2267,58_Viki_ Asian Dramas & Movies,"(unspecified entity,  collect,  device, user action)","(unspecified entity,  not collect,  personal_info, user action)",9991,10047,-1
2268,58_Viki_ Asian Dramas & Movies,"(unspecified entity,  collect,  email, user action)","(unspecified entity,  not collect,  personal_info, user action)",9991,10047,-1
2269,58_Viki_ Asian Dramas & Movies,"(unspecified entity,  collect,  ip_address,  user consent and region)","(unspecified entity,  not collect,  personal_info, user action)",9991,10047,-1
2270,58_Viki_ Asian Dramas & Movies,"(unspecified entity,  collect,  personal_info, user action)","(unspecified entity,  not collect,  personal_info, user action)",9991,10047,-1
2271,58_Viki_ Asian Dramas & Movies,"(unspecified entity,  collect,  personal_name, user action)","(unspecified entity,  not collect,  personal_info, user action)",9991,10047,-1
2272,58_Viki_ Asian Dramas & Movies,"(unspecified entity,  collect,  sensitive_info,  third party)","(third_parties,  not collect,  personal_info,  third party)",9979,10053,-1
2273,58_Viki_ Asian Dramas & Movies,"(we,  collect,  account, user action)","(we,  not collect,  account, user action)",9996,9996,-1
2274,58_Viki_ Asian Dramas & Movies,"(we,  collect,  location, user action and third party)","(we,  not collect,  location,  third party)",9987,9996,-1
2275,58_Viki_ Asian Dramas & Movies,"(we,  collect,  location, user action and third party)","(we,  not collect,  personal_info, third party)",9987,9996,-1
2276,58_Viki_ Asian Dramas & Movies,"(we,  collect,  personal_info, user action)","(we,  not collect,  sensitive_info,  no condition)",9989,9996,1
2277,59_MiniShorts,"(we,  collect,  account, user action)","(we,  not collect,  personal_info, no condition)",10082,10094,1
2278,59_MiniShorts,"(we,  collect,  address, user action)","(we,  not collect,  personal_info, no condition)",10082,10094,1
2279,59_MiniShorts,"(we,  collect,  advertising_id, third party)","(we,  not collect,  personal_info, no condition)",10094,10094,-1
2280,59_MiniShorts,"(we,  collect,  advertising_statistics, third party)","(we,  not collect,  personal_info, no condition)",10094,10094,-1
2281,59_MiniShorts,"(we,  collect,  age, user action)","(we,  not collect,  personal_info, no condition)",10092,10094,1
2282,59_MiniShorts,"(we,  collect,  analytics,  third party service)","(we,  not collect,  personal_info, no condition)",10094,10094,-1
2283,59_MiniShorts,"(we,  collect,  cookie,  third party service)","(we,  not collect,  personal_info, no condition)",10094,10094,-1
2284,59_MiniShorts,"(we,  collect,  country, third party)","(we,  not collect,  personal_info, no condition)",10094,10094,-1
2285,59_MiniShorts,"(we,  collect,  device, third party)","(we,  not collect,  personal_info, no condition)",10094,10094,-1
2286,59_MiniShorts,"(we,  collect,  email, user action)","(we,  not collect,  personal_info, no condition)",10082,10094,1
2287,5_ChatGPT,"(analytics,  collect,  analytics,  no condition)","(unspecified entity,  not collect,  non_personal_info,  no condition)",10126,10132,-1
2288,5_ChatGPT,"(social_media,  collect,  analytics,  third party)","(unspecified entity,  not collect,  non_personal_info,  no condition)",10118,10126,-1
2289,5_ChatGPT,"(social_media,  collect,  contact_information,  user input)","(unspecified entity,  not collect,  non_personal_info,  no condition)",10117,10126,-1
2290,5_ChatGPT,"(third_parties,  collect,  analytics,  third party)","(unspecified entity,  not collect,  non_personal_info,  no condition)",10125,10126,-1
2291,5_ChatGPT,"(unspecified entity,  collect,  account,  no condition)","(unspecified entity,  not collect,  non_personal_info,  no condition)",10126,10140,-1
2292,5_ChatGPT,"(unspecified entity,  collect,  address,  user input)","(unspecified entity,  not collect,  non_personal_info,  no condition)",10120,10126,-1
2293,5_ChatGPT,"(unspecified entity,  collect,  analytics,  no condition)","(unspecified entity,  not collect,  non_personal_info,  no condition)",10126,10126,-1
2294,5_ChatGPT,"(unspecified entity,  collect,  browsing,  no condition)","(unspecified entity,  not collect,  non_personal_info,  no condition)",10120,10126,-1
2295,5_ChatGPT,"(unspecified entity,  collect,  cookie,  consent)","(unspecified entity,  not collect,  non_personal_info,  no condition)",10126,10128,-1
2296,5_ChatGPT,"(unspecified entity,  collect,  device, region)","(unspecified entity,  not collect,  non_personal_info,  no condition)",10122,10126,-1
2297,5_ChatGPT,"(unspecified entity,  collect,  internet_activity,  no condition)","(unspecified entity,  not collect,  non_personal_info,  no condition)",10120,10126,-1
2298,5_ChatGPT,"(unspecified entity,  collect,  ip_address,  no condition)","(unspecified entity,  not collect,  non_personal_info,  no condition)",10120,10126,-1
2299,5_ChatGPT,"(unspecified entity,  collect,  log,  no condition)","(unspecified entity,  not collect,  non_personal_info,  no condition)",10120,10126,-1
2300,5_ChatGPT,"(we,  collect,  contact_information, user action)","(we,  not collect,  personal_info, no condition)",10117,10132,-1
2301,5_ChatGPT,"(we,  collect,  email,  third party service)","(we,  not collect,  personal_info, no condition)",10132,10132,-1
2302,5_ChatGPT,"(we,  collect,  personal_name, user action)","(we,  not collect,  personal_info, no condition)",10116,10132,1
2303,5_ChatGPT,"(we,  collect,  software_identifier,  third party service)","(we,  not collect,  personal_info, no condition)",10132,10132,-1
2304,60_iQiYi,"(third_parties,  collect,  account,  third party and region)","(unspecified entity,  not collect,  account,  region)",10196,10259,-1
2305,60_iQiYi,"(unspecified entity,  collect,  account, user action)","(unspecified entity,  not collect,  personal_info, user action)",10175,10264,-1
2306,60_iQiYi,"(unspecified entity,  collect,  address,  user input)","(unspecified entity,  not collect,  personal_info, user action)",10183,10264,-1
2307,60_iQiYi,"(unspecified entity,  collect,  advertising_statistics, user action)","(unspecified entity,  not collect,  advertising_statistics, user action)",10206,10220,-1
2308,60_iQiYi,"(unspecified entity,  collect,  advertising_statistics, user action)","(unspecified entity,  not collect,  personal_info, user action)",10206,10264,-1
2309,60_iQiYi,"(unspecified entity,  collect,  contact_information, user action)","(unspecified entity,  not collect,  personal_info, user action)",10183,10264,-1
2310,60_iQiYi,"(unspecified entity,  collect,  cookie, user action and third party)","(unspecified entity,  not collect,  personal_info, user action)",10220,10264,-1
2311,60_iQiYi,"(unspecified entity,  collect,  date_of_birth, user action)","(unspecified entity,  not collect,  personal_info, user action)",10206,10264,-1
2312,60_iQiYi,"(unspecified entity,  collect,  email,  user input)","(unspecified entity,  not collect,  personal_info, user action)",10175,10264,-1
2313,60_iQiYi,"(unspecified entity,  collect,  location,  third party service)","(third_parties,  not collect,  country,  no condition)",10220,10261,-1
2314,60_iQiYi,"(unspecified entity,  collect,  personal_info, user action)","(third_parties,  not collect,  country,  no condition)",10261,10264,-1
2315,60_iQiYi,"(unspecified entity,  collect,  personal_info, user action)","(unspecified entity,  not collect,  personal_info, user action)",10264,10264,-1
2316,60_iQiYi,"(unspecified entity,  collect,  phone_number,  user input)","(unspecified entity,  not collect,  personal_info, user action)",10175,10264,-1
2317,60_iQiYi,"(we,  collect,  account,  user input)","(we,  not collect,  personal_info, no condition)",10197,10266,-1
2318,60_iQiYi,"(we,  collect,  address, user action)","(we,  not collect,  personal_info, no condition)",10216,10266,1
2319,60_iQiYi,"(we,  collect,  advertising_statistics, user action)","(we,  not collect,  personal_info, no condition)",10216,10266,1
2320,60_iQiYi,"(we,  collect,  age,  specific operation)","(we,  not collect,  personal_info, no condition)",10203,10266,-1
2321,60_iQiYi,"(we,  collect,  analytics, user action)","(we,  not collect,  personal_info, no condition)",10203,10266,-1
2322,60_iQiYi,"(we,  collect,  contact_information, user action)","(we,  not collect,  personal_info, no condition)",10216,10266,1
2323,60_iQiYi,"(we,  collect,  cookie, user action)","(we,  not collect,  personal_info, no condition)",10216,10266,1
2324,60_iQiYi,"(we,  collect,  country, no condition)","(we,  not collect,  personal_info, no condition)",10187,10266,-1
2325,60_iQiYi,"(we,  collect,  date_of_birth,  specific operation)","(we,  not collect,  personal_info, no condition)",10203,10266,-1
2326,60_iQiYi,"(we,  collect,  device, user action)","(we,  not collect,  personal_info, no condition)",10187,10266,-1
2327,60_iQiYi,"(we,  collect,  email, user action)","(we,  not collect,  personal_info, no condition)",10205,10266,-1
2328,60_iQiYi,"(we,  collect,  ip_address, user action)","(we,  not collect,  personal_info, no condition)",10187,10266,-1
2329,60_iQiYi,"(we,  collect,  location, user action)","(we,  not collect,  personal_info, no condition)",10185,10266,1
2330,60_iQiYi,"(we,  collect,  personal_info, user action)","(we,  not collect,  personal_info, no condition)",10173,10266,-1
2331,60_iQiYi,"(we,  collect,  phone_number, user action)","(we,  not collect,  personal_info, no condition)",10205,10266,-1
2332,60_iQiYi,"(we,  collect,  sensitive_info,  region and user consent)","(we,  not collect,  sensitive_info,  region)",10266,10266,-1
2333,63_Day Counter. Count Up & Down,"(advertiser,  collect,  advertising_statistics, user action)","(unspecified entity,  not collect,  personal_info, no condition)",10321,10347,-1
2334,63_Day Counter. Count Up & Down,"(advertiser,  collect,  device,  user consent)","(unspecified entity,  not collect,  personal_info, no condition)",10321,10347,-1
2335,63_Day Counter. Count Up & Down,"(unspecified entity,  collect,  contact_information,  user input)","(unspecified entity,  not collect,  personal_info, no condition)",10321,10351,-1
2336,63_Day Counter. Count Up & Down,"(unspecified entity,  collect,  country,  user input)","(unspecified entity,  not collect,  personal_info, no condition)",10298,10321,-1
2337,63_Day Counter. Count Up & Down,"(unspecified entity,  collect,  personal_info, user action)","(unspecified entity,  not collect,  personal_info, no condition)",10321,10321,-1
2338,63_Day Counter. Count Up & Down,"(unspecified entity,  collect,  personal_name,  user input)","(unspecified entity,  not collect,  personal_info, no condition)",10298,10321,-1
2339,63_Day Counter. Count Up & Down,"(we,  collect,  advertising_statistics, user action)","(we,  not collect,  personal_info, user action)",10300,10347,-1
2340,63_Day Counter. Count Up & Down,"(we,  collect,  contact_information, user action)","(we,  not collect,  address,  no condition)",10297,10300,-1
2341,63_Day Counter. Count Up & Down,"(we,  collect,  contact_information, user action)","(we,  not collect,  personal_info, user action)",10300,10300,-1
2342,63_Day Counter. Count Up & Down,"(we,  collect,  device,  user consent)","(we,  not collect,  personal_info, user action)",10300,10347,-1
2343,63_Day Counter. Count Up & Down,"(we,  collect,  email,  user input)","(we,  not collect,  personal_info, user action)",10297,10300,-1
2344,63_Day Counter. Count Up & Down,"(we,  collect,  personal_info, user action)","(we,  not collect,  address,  no condition)",10297,10300,-1
2345,63_Day Counter. Count Up & Down,"(we,  collect,  personal_info, user action)","(we,  not collect,  personal_info, user action)",10300,10300,-1
2346,63_Day Counter. Count Up & Down,"(we,  collect,  personal_name,  user input)","(we,  not collect,  personal_info, user action)",10297,10300,-1
2347,63_Day Counter. Count Up & Down,"(we,  collect,  protected_information, third party service and consent and region)","(we,  not collect,  contact_information,  region)",10309,10355,-1
2348,63_Day Counter. Count Up & Down,"(we,  collect,  protected_information, third party service and consent and region)","(we,  not collect,  personal_info, user action)",10300,10309,-1
2349,65_Birthday Invitation,"(unspecified entity,  collect,  address,  user input)","(unspecified entity,  not collect,  personal_info, no condition)",10361,10370,-1
2350,65_Birthday Invitation,"(unspecified entity,  collect,  email, user action)","(unspecified entity,  not collect,  personal_info, no condition)",10361,10370,-1
2351,65_Birthday Invitation,"(unspecified entity,  collect,  personal_name,  user input)","(unspecified entity,  not collect,  personal_info, no condition)",10361,10370,-1
2352,65_Birthday Invitation,"(unspecified entity,  collect,  phone_number,  user input)","(unspecified entity,  not collect,  personal_info, no condition)",10361,10370,-1
2353,66_Toca Boca World,"(unspecified entity,  collect,  device, user action and third party)","(unspecified entity,  not collect,  personal_info, third party)",10458,10462,0
2354,66_Toca Boca World,"(unspecified entity,  collect,  internet_activity, third party service and consent and region)","(unspecified entity,  not collect,  personal_info, third party)",10462,10462,-1
2355,66_Toca Boca World,"(unspecified entity,  collect,  personal_info, user action)","(appsflyer,  not collect,  protected_information,  no condition)",10437,10458,-1
2356,66_Toca Boca World,"(we,  collect,  age,  children)","(we,  not collect,  personal_info, no condition)",10421,10422,-1
2357,66_Toca Boca World,"(we,  collect,  contact_information,  user input)","(we,  not collect,  personal_info, no condition)",10408,10422,-1
2358,66_Toca Boca World,"(we,  collect,  personal_info, user action)","(we,  not collect,  personal_info, no condition)",10422,10432,-1
2359,67_Avatar World Play,"(third_parties,  collect,  cookie,  third party and user consent)","(unspecified entity,  not collect,  personal_info, user action)",10483,10487,-1
2360,67_Avatar World Play,"(unspecified entity,  collect,  cookie, user action)","(unspecified entity,  not collect,  personal_info, user action)",10476,10483,-1
2361,67_Avatar World Play,"(unspecified entity,  collect,  email,  user input)","(unspecified entity,  not collect,  personal_info, user action)",10476,10483,-1
2362,67_Avatar World Play,"(unspecified entity,  collect,  personal_info, user action and management)","(unspecified entity,  not collect,  personal_info, user action)",10483,10483,-1
2363,67_Avatar World Play,"(unspecified entity,  collect,  personal_name,  user input)","(unspecified entity,  not collect,  personal_info, user action)",10476,10483,-1
2364,68_Bebi_ Baby Games for 2-4y kids,"(advertiser,  collect,  personal_info, user action)","(advertiser,  not collect,  address,  no condition)",10529,10529,-1
2365,68_Bebi_ Baby Games for 2-4y kids,"(third_parties,  collect,  personal_info, third party)","(advertiser,  not collect,  address,  no condition)",10529,10531,-1
2366,68_Bebi_ Baby Games for 2-4y kids,"(unspecified entity,  collect,  personal_info, user action)","(advertiser,  not collect,  address,  no condition)",10529,10555,-1
2367,68_Bebi_ Baby Games for 2-4y kids,"(we,  collect,  contact_information,  region and input)","(we,  not collect,  non_personal_info,  region)",10502,10509,-1
2368,68_Bebi_ Baby Games for 2-4y kids,"(we,  collect,  country, user action)","(we,  not collect,  personal_info, no condition)",10523,10552,-1
2369,69_LogicLike_ Kids learning games,"(advertiser,  collect,  advertising_id,  third party service)","(unspecified entity,  not collect,  personal_info, no condition)",10666,10667,-1
2370,69_LogicLike_ Kids learning games,"(third_parties,  collect,  account,  third party)","(unspecified entity,  not collect,  personal_info, no condition)",10602,10666,-1
2371,69_LogicLike_ Kids learning games,"(third_parties,  collect,  advertising_statistics,  third party service)","(unspecified entity,  not collect,  personal_info, no condition)",10666,10667,-1
2372,69_LogicLike_ Kids learning games,"(third_parties,  collect,  analytics, third party)","(unspecified entity,  not collect,  personal_info, no condition)",10602,10666,-1
2373,69_LogicLike_ Kids learning games,"(third_parties,  collect,  country,  third party service)","(unspecified entity,  not collect,  personal_info, no condition)",10666,10669,-1
2374,69_LogicLike_ Kids learning games,"(third_parties,  collect,  device,  third party service)","(unspecified entity,  not collect,  personal_info, no condition)",10615,10666,-1
2375,69_LogicLike_ Kids learning games,"(third_parties,  collect,  personal_info, third party)","(unspecified entity,  not collect,  personal_info, no condition)",10666,10667,-1
2376,69_LogicLike_ Kids learning games,"(unspecified entity,  collect,  analytics,  user consent and special audience)","(unspecified entity,  not collect,  internet_activity,  special audience)",10679,10679,-1
2377,69_LogicLike_ Kids learning games,"(unspecified entity,  collect,  contact_information, user action)","(unspecified entity,  not collect,  personal_info, no condition)",10666,10674,-1
2378,69_LogicLike_ Kids learning games,"(unspecified entity,  collect,  cookie, user action)","(unspecified entity,  not collect,  personal_info, no condition)",10646,10666,-1
2379,69_LogicLike_ Kids learning games,"(unspecified entity,  collect,  internet_activity,  region and third party)","(unspecified entity,  not collect,  internet_activity,  special audience)",10616,10679,-1
2380,69_LogicLike_ Kids learning games,"(unspecified entity,  collect,  personal_info, user action)","(unspecified entity,  not collect,  personal_info, no condition)",10629,10666,-1
2381,69_LogicLike_ Kids learning games,"(we,  collect,  account, user action)","(we,  not collect,  account, no condition)",10569,10624,-1
2382,69_LogicLike_ Kids learning games,"(we,  collect,  account, user action)","(we,  not collect,  personal_info, no condition)",10624,10645,-1
2383,69_LogicLike_ Kids learning games,"(we,  collect,  address, user action)","(we,  not collect,  contact_information,  no condition)",10569,10642,-1
2384,69_LogicLike_ Kids learning games,"(we,  collect,  address, user action)","(we,  not collect,  personal_info, no condition)",10642,10645,-1
2385,69_LogicLike_ Kids learning games,"(we,  collect,  age, user action)","(we,  not collect,  personal_info, no condition)",10614,10645,-1
2386,69_LogicLike_ Kids learning games,"(we,  collect,  browsing, management)","(we,  not collect,  personal_info, no condition)",10633,10645,0
2387,69_LogicLike_ Kids learning games,"(we,  collect,  contact_information, user action)","(we,  not collect,  contact_information,  no condition)",10569,10640,-1
2388,69_LogicLike_ Kids learning games,"(we,  collect,  contact_information, user action)","(we,  not collect,  personal_info, no condition)",10640,10645,0
2389,69_LogicLike_ Kids learning games,"(we,  collect,  cookie, user action)","(we,  not collect,  personal_info, no condition)",10633,10645,0
2390,69_LogicLike_ Kids learning games,"(we,  collect,  country, third party)","(we,  not collect,  personal_info, no condition)",10633,10645,0
2391,69_LogicLike_ Kids learning games,"(we,  collect,  device, no condition)","(we,  not collect,  personal_info, no condition)",10633,10645,0
2392,69_LogicLike_ Kids learning games,"(we,  collect,  email, user action)","(we,  not collect,  contact_information,  no condition)",10569,10642,-1
2393,69_LogicLike_ Kids learning games,"(we,  collect,  email, user action)","(we,  not collect,  personal_info, no condition)",10642,10645,-1
2394,69_LogicLike_ Kids learning games,"(we,  collect,  internet_activity, user action)","(we,  not collect,  account, no condition)",10569,10633,-1
2395,69_LogicLike_ Kids learning games,"(we,  collect,  internet_activity, user action)","(we,  not collect,  personal_info, no condition)",10633,10645,0
2396,69_LogicLike_ Kids learning games,"(we,  collect,  ip_address, no condition)","(we,  not collect,  personal_info, no condition)",10633,10645,0
2397,69_LogicLike_ Kids learning games,"(we,  collect,  location,  specific operation)","(we,  not collect,  personal_info, no condition)",10581,10645,-1
2398,69_LogicLike_ Kids learning games,"(we,  collect,  log, no condition)","(we,  not collect,  personal_info, no condition)",10638,10645,-1
2399,69_LogicLike_ Kids learning games,"(we,  collect,  personal_info, user action)","(we,  not collect,  account, no condition)",10569,10686,-1
2400,69_LogicLike_ Kids learning games,"(we,  collect,  personal_info, user action)","(we,  not collect,  contact_information,  no condition)",10569,10686,-1
2401,69_LogicLike_ Kids learning games,"(we,  collect,  personal_info, user action)","(we,  not collect,  personal_info, no condition)",10645,10686,-1
2402,69_LogicLike_ Kids learning games,"(we,  collect,  personal_name, user action)","(we,  not collect,  contact_information,  no condition)",10569,10642,-1
2403,69_LogicLike_ Kids learning games,"(we,  collect,  personal_name, user action)","(we,  not collect,  personal_info, no condition)",10642,10645,-1
2404,69_LogicLike_ Kids learning games,"(we,  collect,  phone_number, user action)","(we,  not collect,  contact_information,  no condition)",10569,10623,-1
2405,69_LogicLike_ Kids learning games,"(we,  collect,  phone_number, user action)","(we,  not collect,  personal_info, no condition)",10623,10645,-1
2406,69_LogicLike_ Kids learning games,"(we,  collect,  protected_information, user action)","(we,  not collect,  contact_information,  no condition)",10569,10640,-1
2407,69_LogicLike_ Kids learning games,"(we,  collect,  protected_information, user action)","(we,  not collect,  personal_info, no condition)",10640,10645,0
2408,69_LogicLike_ Kids learning games,"(we,  collect,  region,  region)","(we,  not collect,  personal_info, no condition)",10593,10645,-1
2409,6_Peacock TV,"(advertiser,  collect,  advertising_statistics, user action)","(unspecified entity,  not collect,  device, user action)",10799,10806,-1
2410,6_Peacock TV,"(advertiser,  collect,  cookie, user action)","(unspecified entity,  not collect,  cookie, user action)",10806,10816,-1
2411,6_Peacock TV,"(advertiser,  collect,  cookie, user action)","(unspecified entity,  not collect,  device, user action)",10799,10806,-1
2412,6_Peacock TV,"(advertiser,  collect,  device, user action)","(unspecified entity,  not collect,  device, user action)",10799,10806,-1
2413,6_Peacock TV,"(analytics,  collect,  analytics, user action)","(unspecified entity,  not collect,  device, user action)",10799,10800,-1
2414,6_Peacock TV,"(unspecified entity,  collect,  advertising_statistics,  third party)","(unspecified entity,  not collect,  personal_info,  third party)",10775,10816,-1
2415,6_Peacock TV,"(unspecified entity,  collect,  cookie, user action)","(unspecified entity,  not collect,  cookie, user action)",10803,10816,1
2416,6_Peacock TV,"(unspecified entity,  collect,  cookie, user action)","(unspecified entity,  not collect,  device, user action)",10799,10803,-1
2417,6_Peacock TV,"(unspecified entity,  collect,  device, user action)","(unspecified entity,  not collect,  device, user action)",10799,10803,-1
2418,6_Peacock TV,"(we,  collect,  device,  user consent and regional law)","(we,  not collect,  account,  user consent)",10745,10752,-1
2419,70_Super Simple - Kids Songs,"(social_media,  collect,  personal_info,  third party)","(unspecified entity,  not collect,  address,  no condition)",10830,10833,0
2420,70_Super Simple - Kids Songs,"(social_media,  collect,  personal_info,  third party)","(unspecified entity,  not collect,  protected_information, no condition)",10830,10833,0
2421,70_Super Simple - Kids Songs,"(unspecified entity,  collect,  personal_info, user action)","(unspecified entity,  not collect,  address,  no condition)",10830,10846,-1
2422,70_Super Simple - Kids Songs,"(unspecified entity,  collect,  personal_info, user action)","(unspecified entity,  not collect,  protected_information, no condition)",10830,10846,-1
2423,71_TradingView_ Track All Markets,"(advertiser,  collect,  advertising_statistics, user action)","(advertiser,  not collect,  advertising_statistics, no condition)",10867,10919,-1
2424,71_TradingView_ Track All Markets,"(advertiser,  collect,  advertising_statistics, user action)","(advertiser,  not collect,  device,  no condition)",10867,10919,-1
2425,71_TradingView_ Track All Markets,"(advertiser,  collect,  advertising_statistics, user action)","(unspecified entity,  not collect,  internet_activity,  no condition)",10859,10919,-1
2426,71_TradingView_ Track All Markets,"(advertiser,  collect,  advertising_statistics, user action)","(unspecified entity,  not collect,  personal_info, user action)",10919,10940,-1
2427,71_TradingView_ Track All Markets,"(advertiser,  collect,  personal_info,  third party service)","(advertiser,  not collect,  advertising_statistics, no condition)",10867,10900,-1
2428,71_TradingView_ Track All Markets,"(advertiser,  collect,  personal_info,  third party service)","(advertiser,  not collect,  analytics,  no condition)",10867,10900,-1
2429,71_TradingView_ Track All Markets,"(advertiser,  collect,  personal_info,  third party service)","(advertiser,  not collect,  browsing,  no condition)",10867,10900,-1
2430,71_TradingView_ Track All Markets,"(advertiser,  collect,  personal_info,  third party service)","(advertiser,  not collect,  cookie,  no condition)",10867,10900,-1
2431,71_TradingView_ Track All Markets,"(advertiser,  collect,  personal_info,  third party service)","(advertiser,  not collect,  device,  no condition)",10867,10900,-1
2432,71_TradingView_ Track All Markets,"(advertiser,  collect,  personal_info,  third party service)","(unspecified entity,  not collect,  address,  no condition)",10859,10900,-1
2433,71_TradingView_ Track All Markets,"(advertiser,  collect,  personal_info,  third party service)","(unspecified entity,  not collect,  cookie,  no condition)",10868,10900,-1
2434,71_TradingView_ Track All Markets,"(advertiser,  collect,  personal_info,  third party service)","(unspecified entity,  not collect,  internet_activity,  no condition)",10859,10900,-1
2435,71_TradingView_ Track All Markets,"(analytics,  collect,  analytics, third party)","(unspecified entity,  not collect,  internet_activity,  no condition)",10859,10906,-1
2436,71_TradingView_ Track All Markets,"(analytics,  collect,  personal_info,  third party service)","(unspecified entity,  not collect,  address,  no condition)",10859,10900,-1
2437,71_TradingView_ Track All Markets,"(analytics,  collect,  personal_info,  third party service)","(unspecified entity,  not collect,  cookie,  no condition)",10868,10900,-1
2438,71_TradingView_ Track All Markets,"(analytics,  collect,  personal_info,  third party service)","(unspecified entity,  not collect,  internet_activity,  no condition)",10859,10900,-1
